c0,c1,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,1.0,-0.25518538411782815,0.37508962891319547,0.7672050431198056,-1.3983265239719327,0.29396723023682175,0.27191302062981204,1.2813192136610005,0.648044102342739,-0.27960338665743273,
0,,0.6492502592750407,0.06174921387818818,-0.18311915733573675,0.6862257017178421,-0.4181993119451944,0.47469414511817576,-0.3617328278302667,,-0.08385552876602166,
0,0.0,-0.7520768010209807,-0.6398215016816994,1.5595698497050334,0.31220294121256675,0.40654176613785026,-0.7666339614750985,1.2675158647629077,-0.044937382495485984,,-0.41563741541399246
0,0.0,1.4800265999296731,-0.024075892811481113,0.5990840867663987,0.21494309027590602,0.2818646816768972,,,,,
1,,0.033998434748908776,-1.7456603920358242,0.3258970030868923,0.9517666899312439,0.1347560687408911,-0.5511281122976082,,,,
0,,0.7980799888799319,0.6879736754072561,-1.5959364146534536,1.6418355309030155,-0.9376410683312766,0.8721863157165111,,,,
1,1.0,1.2368539585769105,-0.2114278894710883,0.6668825215706853,0.666846415482508,2.224738272176081,,0.14009727633775676,0.8130772229407083,0.722447662014951,
0,,-0.263383928176216,0.21387893155780646,-0.2631700415686351,2.12645067402461,-0.19882598659621753,-0.13163558219248406,,,0.1985320715746605,0.3896775223763451
1,1.0,-1.1784183369261645,-1.3468195410837867,0.11366856829369208,-1.2113708779048076,1.028005603389923,-1.4604671933490119,,-0.16671080209499547,-0.09630347034271518,1.591211596976018
1,0.0,-0.756107868717016,0.48345738888170914,-0.13832918650823608,-0.8365874462167422,1.3632984864004396,,0.135601464841306,1.3529236971300234,0.2877489804808795,
1,,1.5277403300114005,2.336023808355949,-0.06096597370850366,0.11852322832955803,0.8470589293324877,2.1722178112116013,,,-0.24732341947106948,
0,,1.3557310025073643,-0.2671667408883541,-1.0164903120322706,-0.3590257299687775,-0.5470347898466627,,-0.6887722870535449,,,-0.08471154681485818
1,1.0,0.39864185375133776,-1.370081644820158,0.5513503233732855,1.238938503189134,1.3591551421052293,-0.020249514847521386,0.22156014235506322,,0.3567924810604744,
0,,0.35725577513278706,1.1093787503863672,0.06660421560890371,-0.6150657228217198,0.5239544929291379,0.9798268134831002,,1.2417302638264462,,
0,0.0,-0.41068675912686603,-1.0388702915011032,1.0072671476053408,1.7215615841797316,-0.25370599260455295,-0.8467260383172889,-0.125674774035308,-0.9405353012370006,-0.1550640773596244,-1.8500144518451613
0,1.0,0.28601457343067965,1.4674312383744836,0.46839858103066034,0.9328781811279184,-0.17754717435019202,0.8601852684803968,0.00977514089740306,1.0149375932488915,-0.10685003713780311,1.2284920617132973
1,0.0,-0.4085223002988056,0.6764460450055338,-0.7537009815987975,0.44275136870282095,-0.7081790462964386,-0.20483594948686862,-0.7902886740098041,0.33790642036659535,0.37681270053538973,0.2527767884953905
