c0,c1,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,1.0,0.11856360286400511,0.7575249345937862,-1.9749582134282389,-0.7406962813193582,-0.11324377032460914,0.46004982213589135,,0.6502526102118539,,
0,,-0.07408026167638006,-1.330606338408117,2.5697500453401485,-0.4892889833700051,0.4768713151745874,-0.2669124659041324,2.5331308635059426,-1.0260414518570835,-0.2903901593017673,0.7182063854794619
0,0.0,-0.7869913956852101,-1.3130682062057963,1.14469701730978,0.35326184494391427,0.13745931181580193,-1.1055052615887042,0.9938153878059122,-0.9087902029266202,,-0.6351157144023328
0,1.0,-2.1209719902573214,0.11377752754984122,0.754356687883005,-0.7554186239282343,-0.948010378924732,-1.862169003696762,1.1393264377910868,-0.4788323525555961,-1.6065071130194888,0.08414655744467496
0,0.0,1.2080574014008287,-1.7939340279181188,-0.5808698878783256,-0.2701273792410033,0.7156389014817341,,-0.009392238367512346,-1.2208275535144562,,0.40533678562238373
0,0.0,-0.4681450534845055,-0.27550203243832116,-1.2499464957017192,1.4327812531708528,1.5826469045497191,-0.29462718318941555,-1.7691064341124099,0.7362076526043009,,-0.24112706544272702
0,,-0.18392494375324847,1.7912979604737809,-0.6012930413169756,-0.722756736101509,-1.2377570214742686,0.10222120762096396,0.1555019347226553,0.7260860051355528,0.20917577486544076,-1.0424651824976683
0,1.0,-0.8648093050702017,0.614845351983205,1.2573307414888124,0.20967774316007778,-0.9739759231681879,-0.7667862233001322,0.8635173407528998,-0.08065148328185276,-1.1006133815135264,0.4802447290832172
1,1.0,-0.5684061706965323,-0.8132663613996777,0.4087571421110609,0.8298262419775114,0.6412112208710551,-0.9060785594331431,0.23856198664911024,-0.3030936737052108,,-0.4510544926656207
0,1.0,-1.025849345042277,0.5696126026309565,-1.2584903522442576,0.5104768127733776,-0.5959002472509001,-1.0967190226325947,-1.1866111221188231,0.06901086369614433,1.1499867079669048,0.5168792799495174
1,1.0,-0.06445545428762128,-0.5393896430489049,0.3214002859925409,-1.3895712790182055,-0.5229083327257968,,,-1.0063081203429136,-0.2700888531004299,0.9679267511193146
1,,0.11753177967715002,0.2764074739515641,-1.0811849945704455,0.2422582025004371,0.4653961486359188,0.06589813433656633,-1.1498144252402391,0.5910189706953768,-0.14715501203260284,-0.18455227544179106
0,1.0,-0.24639845836102572,0.3005924977565498,0.10497957210187515,-0.8151822552434936,-1.0037019359833208,-0.23583438799571288,,-0.5417505654219831,,0.0230935610153214
0,0.0,0.6018705677006405,-0.5626552885065628,-0.7325825019654149,-0.22162372936339694,0.3907909043651305,,-0.33731624051904985,-0.195304436357135,-0.49077477030439204,
1,0.0,-1.4044638521742892,1.1093985130640038,-1.1744867295844035,1.1258260680273027,0.5942392410774348,-0.7444870288102293,-1.7344154264787248,1.45970014087358,1.5102681056226013,1.5273116665135338
0,,0.9081677369072919,-0.3457614101749737,-1.5818746659744043,-1.436129964341726,0.8807161724459875,0.8001025982699072,-0.5514730610631438,,,
1,1.0,-0.9792461756940009,-0.16965423263270538,-0.3666908737681726,0.3854169857322269,0.26251979813710585,-1.0483340048553664,-0.4999363276641107,,0.017066286240428365,-0.014833417648823009
1,0.0,-0.4014269387231537,0.6855320967564552,-0.37004038807829553,0.9090569035121333,-0.1393423181041585,,-0.8302053798397384,0.36680953670172356,0.23522855204882154,0.7581542031878109
0,1.0,-0.8835948540832583,0.24116131086256923,-0.6041411569339471,-1.7588239308672506,1.573806603991118,,0.45535211386287655,0.8583935463166291,0.740850141217515,
0,,-0.5158808992577898,-1.4808020634820718,-0.09021228497042462,-1.1640127888123124,-1.4439853810547085,-1.227097128470622,0.3303147575270528,,-0.01067667492813013,1.7384054174068535
1,0.0,-0.44088728306226066,1.4405393967862825,0.9963818980774619,0.4055069789600119,1.3754311170529399,,,1.7241099507310034,,
1,1.0,0.46562016080499274,-0.2638187175111943,0.7157009781392073,0.9922389439156818,-0.011798051627998006,,0.11730974197910689,,0.17691398194106858,-0.2308569246076286
0,1.0,2.410583023669905,0.3281625794541392,0.6484106293551251,-0.6383865608368459,1.3708294494544846,,0.836914261284093,,1.5551108571333239,
1,,-1.002644416094237,-2.530658379529586,0.8743556431242702,1.063813997656557,2.386606032222955,-1.8439203417574572,0.42792966299718366,-0.6589096660209504,,-2.6579945008561032
1,1.0,-0.12809453002511195,-0.5491736724033625,-0.4861072696463965,-2.2112309223089333,0.7817971546392942,-0.35318461405592916,0.9498043998451902,0.10293545754531411,0.08352490286108821,0.8516595048067728
0,1.0,-2.0429338752613475,1.889367346589025,-1.0246044349466936,-0.30260152520465045,1.1190971540249242,-1.4030580062939837,-0.6582789298399702,2.0613628001057887,1.957549872829596,-0.4716313274118848
1,1.0,-0.10152344116987913,-0.07869227947040384,2.5126435616167866,0.9602236601866223,0.5453817208711541,-0.24427505851041698,1.8259626299129645,,-0.3236492172261928,-0.2130817913257243
1,,0.17418704228077544,1.0068598909910917,0.5025278102731942,-1.1254290502868758,0.22314913866639213,0.5177741684802786,0.5936366321342168,1.1270853691664784,,
1,,1.245617397106898,-0.8031954302329601,0.38902343554589136,1.1839353758541278,-0.9918372055228085,,-0.3522363730465818,-1.3593476604745598,0.38249218640607036,-0.7226091298078519
0,,1.4559109491357518,0.5444741480840709,0.4034684550483404,-0.11499944899806723,-0.49482634743312454,1.6262884106145867,,,,-0.11489100288941564
0,1.0,1.3216808737362566,0.6871083148590202,0.40099020524488566,0.3711361133334529,0.5153274940841258,1.5566295558425745,,,,0.18618689919278159
1,0.0,0.22680214924373143,0.413268053646183,-1.1583182578624294,0.9332438941533795,2.012632102101601,0.31468732184318865,,1.4179649570180743,,0.3033761216794007
1,1.0,0.49094545466371475,-0.6957894637467444,-0.5616754150878511,-0.8018285156323867,-2.1777725840617834,0.11815077952410713,0.00906291332681885,,,0.585933199903076
1,0.0,-0.41782920915964156,1.248500048365159,0.10358748074751667,0.06626493126673098,1.2868528803674537,,0.30920749158772065,1.798254525090357,,0.33218121566584813
1,,2.3225727682141386,2.0111293105503187,-0.5614207542056524,1.8223818629161794,1.7528574462727504,,-1.2541752173121579,,,3.870519758112852
0,0.0,-0.3061191523904705,-0.5072872658813996,-0.12259579124259927,-0.6010565199562378,-1.5934067973902688,-0.3703305350895225,0.26573915760714417,-1.4602708356546505,0.05955047923725606,0.31487299029320337
1,1.0,-1.2409278945996243,-0.33493584289349526,1.1962300492008906,-0.10986114067441816,-1.697214123628356,-1.2961076727949132,0.9559325325386661,-1.2875153276073372,,-0.15233234096402015
1,1.0,-0.12661318867364255,-0.7139995595776043,-0.05334830570584822,-1.4927229045686101,-1.3952390567679493,-0.3263088965452434,,,-0.11281860142304555,
0,,2.1654272466902516,0.210443601415139,-0.6293001074700104,-1.8666989015563074,0.421225920159719,1.9883696962036255,0.0847481059578017,,,-0.41217785407502444
1,0.0,0.6481941966591258,0.515721313672041,-0.6638832861903532,0.13630263535218587,-1.2874243144155413,,,,,
1,1.0,1.4994976884701372,-0.026971367162028116,1.502218552184,-1.1575247770868304,-0.09382863120070133,1.15802011420264,,,,0.3272022819151389
1,,1.2210222070924956,-1.1760727123344592,-1.5007883794338663,-1.1212356233029848,1.0698722798456517,,-0.8949095064149609,-0.43518345919699003,-1.6504220193915786,1.709132725161819
1,,0.3385729810563258,-0.2697386923100774,-0.046319162607029,-0.4250871988028609,0.2297620461909856,0.20911829961087308,0.23333145906905783,0.11617243765841781,0.1636719772731036,0.3354229383751565
1,1.0,-1.6368242570267861,-1.9054781704624442,1.8023667467781768,0.23463062272055904,1.0696221337251637,-2.2424716713225252,1.6916842489862582,-0.6902810133856933,,-0.564993215205239
0,,1.6436422696514825,-0.02354321481933412,0.2791007820400697,-1.3758518207121422,0.8526328875012451,,,,0.5021156147247617,
0,1.0,-0.6618604697836653,1.2110754604667946,1.2109343211611643,-0.7977174131861097,-0.32457938370639355,-0.3685540494712369,1.17691903845788,0.8611220161841148,-0.7404068182439125,-0.6458057917011704
1,,-1.0688679122991893,-1.7340277947845635,0.047034591244092,0.24660816723229187,-2.4009800489654913,-1.526688579069508,-0.087044996011986,-2.7187837898241263,0.1603593735067436,-0.4035173887297517
0,0.0,-1.346002508610679,-0.04507241833744024,-0.11355269368901895,-0.6916522512882229,-1.4927915363166882,-1.3021918514828938,0.2300091702740294,-0.9937233986740853,,0.18523202404770006
0,1.0,-1.383230273962022,1.2664566279023113,-0.8189242856954919,0.8859999697017262,-0.6304201745350547,-0.9192291519958335,-1.0956039920575642,0.5467904036351902,1.2835868161924304,1.191616296880269
1,0.0,-0.2697640414383958,1.146312937232777,-0.4293457847825966,-0.0900139474441918,0.20590407693436585,-0.03135008654698095,-0.3726353875868896,1.259130469517636,-0.1256500465566825,
1,0.0,0.12972176714321823,0.8672171112629891,-0.11762943004224105,1.5992488177331006,-1.3037108659812855,0.43006157895650554,-0.47972515416295064,-0.015175492984579505,0.3028946800458081,
0,0.0,-1.2233445975388615,-1.67185647173485,-1.1503921248612188,-1.447458644115429,0.4608787913033827,-1.3814023160434326,-0.26980995451856493,-0.7814888161596071,1.4956162863522502,2.275565527303368
0,,-1.0477869506913884,-1.0350897630230294,0.5244851238892443,0.872167352180142,-1.8384901294679095,-1.128454119575076,-0.002385785206077086,-1.7976333636556092,-0.37064265353032444,-0.6403568821523368
0,,-0.5553898948555686,0.7798969672475676,0.10163434592452471,0.010330409245523746,1.084585014799734,-0.45487338105081404,0.05099766808680166,,-0.08766287873936912,0.22688523605833882
1,0.0,-0.679373922237873,0.09799874223614884,0.11043174995543897,-0.7526807432748358,-1.06005240793603,-0.37061355467766827,0.5585962416234163,,-0.030447222535200616,0.08891671385298561
0,1.0,-0.8194969830769745,0.21746196653437355,-0.23050179265054413,-1.8221608080127243,-0.5898158361244668,-0.7670076383545366,0.528628874423075,-0.11045634138152903,0.2499329886058541,-0.4490994434371295
0,1.0,-1.2589179445925835,0.3718645280723673,1.1790023692076819,-0.15226090823074356,2.567845392554746,-1.0538681752072614,1.1550048607882253,1.9983854669049912,-1.3741352622286176,-0.17680038625935296
0,,-0.791391977062323,0.3584054202654467,0.22959808353745442,0.25341077891335273,0.48174618960821236,-0.3795559395203507,0.038783037382055775,,-0.23316787631896924,0.295233946826548
0,0.0,-2.328945427044285,-0.6472768399120251,-1.255933342843105,-0.2647311182598518,0.9061329546135597,-2.4426920200318856,-1.0961871634631992,0.2570455224873386,3.0239676027575753,-0.10254701478172659
1,,-0.12645710723194015,-0.10858123113587523,1.1885914459775702,0.7405913526271685,-0.24072539286381242,-0.10353640869626943,0.45273747611129067,-0.18899530803374925,-0.28812594551550263,
0,1.0,-0.5313008957627634,0.6419714030885365,0.11247206409486463,-0.19083141832978245,-1.1689215426546857,-0.3358060290209381,0.2639175419959228,-0.3025586869439321,0.3550114219550657,0.21870224610383798
1,,0.1583650214980057,0.0022443990660668944,-0.9670242217806071,-0.10834273531195635,-0.6863571633135,-0.08819223944731287,-1.125447834373507,-0.41071573855534815,-0.19107729416102764,0.2515317632384973
1,1.0,0.20571540441259456,-1.622486474945314,-0.3185835196679057,0.1081756670374443,-0.1867946843082108,,,-1.5971985994951103,-0.19062032554025407,0.17251852136330825
0,0.0,-1.518255335551345,-2.254698807480995,2.322477868306387,0.8530178515963966,0.22059172325210252,-2.1632568531034964,1.7202823180950413,-1.7657827528582244,-3.6164802003504266,-2.1617047512021195
0,,1.1462454945211924,1.8340040976818563,1.0979543372038265,0.1848022497744099,0.41810092312852337,,,1.6132723451723927,,0.3781681508923511
0,1.0,1.044795949538652,0.35560860184196014,0.2062275635432054,0.21572200353342297,0.14316506923886238,,,,,0.0888735027218504
0,,0.6147332396561866,0.06117430150055269,0.6044499118121931,-1.000788687923486,-1.4916592641572672,0.7426387020951163,,-0.8998670884749485,,
0,0.0,-0.7008919574886249,-0.3961007637039697,-1.063694444599367,2.2662506855217504,1.1827090400748388,-0.5448150857021987,-1.9133279153383222,0.23542458003558062,0.9369685198637072,-0.5116356872100294
1,,0.23398838804884697,-0.29712947556395114,-0.14732110811893684,-0.8767546802041883,1.4707689262414567,-0.06074979079954905,,,,
0,0.0,-0.3856209134755055,-0.9238152233276296,1.236409226801073,0.8302305906300731,-0.11942434563844331,-0.7981036402791721,0.4949389042529912,-0.8668871891150822,-0.2963601990641138,-0.7028053690955711
1,0.0,0.8233469836173299,0.3427693864344089,-0.005331104674047797,0.41724507739392763,1.9283107442138816,,,1.5000857606174172,0.09730127698403317,
1,,-0.557569422891712,-1.1798553302839931,-0.05120969451267636,0.47234763167844324,1.187139396845738,-1.1931899780818744,-0.4125232851092245,-0.20000831765610758,,-0.7122379808745433
0,0.0,-1.4020073937060804,-1.7487688079512622,1.2195380952615134,0.6876643785711928,-2.5115895670506077,-2.020154238074241,0.7604366288476931,-2.7777523904764836,-1.7813524358018922,-0.9267741290419131
0,,-1.0196602567096589,-0.2990263390509721,-0.823220104315759,1.3254855472202205,0.4912452286635095,-0.9597961717513374,-1.4055094034212456,,0.7198291778116503,0.07858069794985258
1,1.0,-0.7935445352135365,-0.6467816958036989,-1.1503736932525557,-0.025697222056150305,-0.7019145819124507,-1.068457206432247,-1.3226225666095413,-0.9083004245888919,0.9565104918143588,
0,0.0,0.5645596475188809,-1.2478147253368546,-0.8062877953392911,0.8580157730591346,1.272598763583228,,,,-0.4936190040278311,-1.2174691834261444
1,0.0,-1.0556213323346335,0.25461695607307266,-0.32346407144114575,1.2241686510375982,-0.0552788859294341,-0.9831335323280085,,0.014687096442228676,0.10776030438809339,0.5626461403238731
0,1.0,-0.13098921697859559,0.5155566002820559,2.190238319401094,0.021705951503652555,-0.6883227423974447,,,0.1032281701404188,-0.3496450104863574,0.11000781269085137
1,,0.9876364439949016,1.0588718899987324,-0.16000746710255526,-1.251438732586185,-2.4190104978495843,,,,-0.024173106837971702,
1,0.0,-0.34290294046491865,1.3652670960555748,0.023394408136019895,1.0504717441503644,0.0870481696446598,0.21213189325856677,,1.2934079628370228,-0.11777980215844529,1.557859315501777
1,1.0,0.20907461299615576,-0.8602390747272582,1.6327948244879493,-0.26109879456009594,-1.2724435149204056,,,,,0.22549781625125928
0,0.0,2.979075164069748,-1.856126257149758,2.2216238181672447,-1.3125471227595327,-0.408916327580649,,,,,
0,1.0,0.7163322340117968,0.38942111621649944,-0.6139373620743045,0.15614298690079617,1.044860877182827,0.7291521722996359,-0.7138056601947311,,-0.2514064571817173,0.3447042881832888
0,0.0,1.2968808240415044,-0.6573182971725734,1.1196211350306744,-0.11927207235276954,0.3147749716765483,0.721617581278156,0.8741365716584134,,,
0,1.0,0.16414120944233268,0.6639107711936901,0.059786242539176526,1.4394618823521281,-1.0677942274067211,0.3113245610883935,-0.7299599517766637,0.27595433243045075,,
1,1.0,-0.27011270233669094,-0.3895436471272661,-0.6159060297464257,-1.6516466730488129,0.5737618749080314,-0.5011118050519345,,-0.006745686256791383,0.26872900860410526,0.5538372994515456
0,0.0,-1.673227797617334,-0.2968847773549601,0.712534641098807,0.2459227132055476,0.12254682328764545,-1.5662910371374306,0.6526650879118924,-0.359418995224119,-0.9366926422498788,-0.04409479113092135
1,,0.9106204797843652,-0.7115625084965399,0.6770907922953335,0.14718083303369434,-1.1954125103313018,,,-1.2054649832925541,0.5143021902860619,-0.017395157181714513
0,1.0,-0.07403424814054654,1.539459112625201,-0.4855454195821733,-1.5457548931094485,-0.27408946264336026,0.2740202491125949,0.3173344913268854,1.1518550698575931,,-2.3188268441144713
0,,1.5233702213386542,1.3131690254331725,1.19179667963994,-0.24656445659425724,0.33475506866968524,,,,1.7539016874340425,
0,,1.1463191453199824,-1.2307860889652136,1.43943152402858,-0.6422420834887178,-1.2793437532659673,0.6796614211126277,,,1.5439595846535434,
0,1.0,-0.32964360279360216,1.3335995901130229,0.39886144283879893,0.6129683138453887,-1.253496844850152,,0.12379630667516456,0.3574556293585439,-0.13989074182358702,0.8000308665970729
1,1.0,-1.0332711094671048,-0.2531890837337741,0.6564243302911399,0.7069348326057889,0.3975325967230239,-0.8154746065418242,0.36890113049317685,0.0437520830517222,-0.692991774811803,0.23019377096394875
1,0.0,-1.0188504040332067,0.15987262460743665,1.4589909369985383,-0.5904378424759168,-0.31858440183233544,-1.0250329568587107,1.7879958913443899,-0.27687747399880924,-1.497587203217551,
1,1.0,-0.5007209994571816,-1.1058564521387655,-0.6774981194564585,1.4308973003158094,-0.2676417555826523,-1.3236286444106997,-1.1278907384003454,-1.1385885534372227,0.25867563752441913,-1.6224724486522675
0,,-0.2124915838161508,1.7101088030660851,-0.8680880813627624,1.7681926815298028,-1.8101089228167788,-0.024443761670770763,-1.8336099223602587,0.0908359542545914,,3.253070724856256
0,,0.3594504334306872,-0.24232317241641543,0.5201040900004855,1.9522234304593142,1.3433874557134104,0.25321634356585176,-0.3684716092045788,,0.33150265736031387,-0.3413468655971273
1,,-0.9704932487292578,1.3326178353787625,0.9115975870892078,-0.6689901004777526,-0.40514808275193337,-0.49588823323598824,0.996007869170352,0.8531578951117551,,
1,1.0,-1.4459877305906186,-1.416525844509752,-0.7068232144897951,-0.5531271607033037,-0.6010488677676623,-1.9053894192124978,-0.4499764310965093,-1.535102152058721,1.1358391967194763,0.9472893199345737
1,,1.1504276601939047,0.6615248912432243,-1.2046674815861595,-0.6083489979023112,0.6454291939029099,,-0.8587563964258378,,,
0,0.0,-0.6901105321130349,-0.2296378366758572,1.389580664384361,1.1475789058205563,-0.28496801844595343,-0.8446825060870978,0.8443539580905381,-0.378326045291828,-0.7630268085594352,-0.22147015767343597
0,0.0,0.6958037947431953,-1.0636201693070473,0.035832193094947416,-1.7767176212498008,-0.18668504210574496,0.15322925880472946,,,,1.9408637208929882
0,,0.9536935771292988,0.4068007116781939,-0.8904464337769302,0.895305291885562,-0.9154085727175857,,,,,
1,,0.8487024282831704,0.8245815152177927,0.8927863958554954,0.10807861308214978,0.11887952366491067,,,0.7380365438090548,0.7981589620507666,0.37944152962118194
1,,1.7472301173934173,2.7494953453249478,1.1423095036624027,-0.8368715687494955,-0.7556417659400801,,1.2883811162158714,,,
0,1.0,0.0873344984682763,0.6530655455661785,0.11750618410892359,0.1669885295670978,0.1435588109001781,0.31488174375254546,-0.044445317809810266,0.8318879315856265,-0.12760593531604505,0.29614251247770706
0,,0.18038336522049997,0.6241013105459176,-0.9869803387836761,-1.8790991472175183,-0.07064773025039921,0.5356611723005505,-0.24828557994754255,0.4038288774245662,-0.23230804205687558,-1.2561711520786085
0,1.0,-0.1326464173568633,0.23791681418711863,0.37080869568355423,-1.1369527616684267,-1.1743621003467037,-0.27943526888375897,,,,
0,,1.8140760733594519,-0.6843777099294566,1.311102521282785,-0.4863625971603331,-0.46691051858592575,,,,2.2800422571761754,
0,0.0,0.22054531989687398,-0.08276370001583999,-1.0533725550994146,-0.7691184019725622,-1.2103577619219257,,-0.42679803590901416,-0.8468751340422541,-0.29994832609684924,
