x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,c0,c1
0.6169365656799775,,0.6395163248660496,-0.6720187400165518,,1.248648869704519,,,-0.16262492159260575,,c0_1,c1_1
-0.8001353862700502,0.5484988602098225,-1.2640910555491565,,,-0.9260652061119699,-1.127301877964612,0.43339546804780926,,0.079985962969905,,c1_3
0.054615860822705434,,,1.0037760014362977,,0.12343817929724361,,0.3581195934651457,0.17226068535651912,,c0_2,c1_2
0.20206272418430896,-1.3213720393079693,0.026822486997466134,0.9479855317434619,1.0558725529531456,,-0.8652523124100655,1.1280608849633234,,-0.7683447464491566,c0_0,c1_3
1.198594292259721,,,-1.4537709288476839,0.7220658802656567,1.8212532031113435,-0.07913396134055935,,,,c0_0,
-0.47068834560226075,-0.8114726481791791,-0.950309066691858,1.156866738374687,-0.4435135643706673,-1.209614773232152,-0.003127733079378091,,,,c0_3,c1_0
1.0739334297251488,-0.0033860930576919417,0.8483470433428462,-0.8657084799981205,-0.2601182542585192,,,-0.005741150251366549,,-0.3565534553579293,c0_0,c1_2
-0.4015568212032275,,-0.04781319067057708,0.09475930168041848,0.8491804491610039,-0.23902796825408912,-0.9605759442443275,,,0.27417904526316905,c0_0,
1.6520048652365051,-1.030394324967462,2.0153593261514215,-1.2805340704111015,0.4977884943301063,,,-0.90943984605538,,1.7234442130783203,c0_1,c1_3
-0.45438064158041863,0.7247911433633928,-0.2377830657692699,0.3663566191096464,-0.5515500051284128,-0.6536879386005621,,,0.008693983783526236,0.8907200695595711,,
-0.3496175960032947,0.8176603651798131,,1.2826741982700434,,-1.3358362440998857,,-0.09347199219359659,,-0.27811587832446594,c0_1,c1_3
-1.3102162117082585,-0.5384087492154934,,0.4103850385822365,,,0.4140270133556415,-0.09052384517405691,,,c0_3,c1_1
0.1550771116150308,,-0.16796262254454808,,0.25239380982494275,0.4437539603772974,-1.8165217147991637,,,0.040646705200416265,c0_3,c1_1
0.15192446863567396,0.3371781462402788,-0.5427882019712127,0.5908522839397524,-0.902528703011582,0.8695254289202792,-0.7894983662296545,1.2055604110323483,0.15144867619059474,-0.2780915199574683,,c1_2
0.5181456652434667,0.6003856434766012,0.40966299676885026,-1.50197087026836,0.611156834866041,0.28903438727916486,,,-0.6971989526850801,0.5436563727237611,c0_1,
-0.5646992796583089,,-0.8911409399428861,0.5303656244970013,,-0.3763877436053601,0.1779747293770753,,-0.5973399277095378,,c0_3,c1_1
0.5575199749397,-0.5525468911849245,1.423935571741286,,1.1860000815796403,1.7793583855409778,-0.947234311770135,,0.1166364423577566,0.48632573470309104,c0_0,
-1.3970247663528745,-0.6467638229729094,,-0.4490541314160907,,-1.8073058601874852,,0.5071072510062297,,,,c1_3
1.6252770544874646,-1.4191050601086361,0.6640429705520208,-1.1164361724610634,1.3242898092338777,0.6749389954290557,1.1604025658621993,,,2.310082694919375,c0_0,c1_2
0.5605631842063103,-0.0030173257902219373,0.6697327556158225,-2.3506456993394083,-0.7487089520143053,,-0.30076248700737784,0.13637966905799798,-0.05891900344828879,-0.42753370010358127,c0_0,c1_1
-0.44640333307393576,,-0.04420757933600788,-0.12127763385415621,0.5232813185036348,-0.6721478550188322,0.4222861989388298,-1.3461663950461378,-0.24711509008274787,,c0_2,
-0.2315671281561619,0.9549894356997572,-0.5904785109500617,1.2108978294398207,1.04519804404069,-1.3670056523332959,,-1.1424210599757498,,-0.5829111712375832,c0_3,
-1.2338724065001099,,-0.8021866355348856,0.9550729182635103,1.2748783797635121,-0.7252324891368709,1.5296774100300887,-0.2654412933039454,-1.0666513849868806,2.531698815584228,,c1_0
-1.44923838268583,0.4309146110224954,,,,,3.0430231589853047,-2.282039901651375,-2.3907420999402564,,,c1_0
0.21257458148518132,-0.9659625935396108,-0.4466715017111093,,-0.7792323783498354,0.7833260334823953,-0.7166890754121155,1.778785235567205,0.08331619925029057,0.39659424672981086,,
0.8352185962610891,-0.4844777283911581,0.45687412379928716,,0.1625963474047507,0.5520605802436862,-1.5838380763628475,1.4148577003774514,,-0.8467780806451441,,
-1.852006697785855,,,,,,,-1.1112300299950704,0.4379441997653689,,c0_3,c1_3
1.6485354420131941,0.1224291829027495,1.7450364244517345,-0.7726711003049955,-0.14279889389556555,,-0.669362840979521,,,0.12026112045663541,c0_0,
-1.2249346976842352,2.1942679683248603,,,,0.1345004196737759,1.335554407821264,-2.0288182462107716,-1.4622935612512733,,c0_2,c1_0
0.665808628024004,0.16287979457126645,0.7052607576071598,-2.424951641539439,,1.5284468808976392,,,2.022104092421084,0.332147901719282,c0_0,c1_3
0.3742167437041139,-0.14987370386799106,0.40285353014079994,-1.2403431841781443,,0.35273922681319475,-0.5844192066565798,0.9356735590461762,-0.3165908680445961,,c0_1,c1_1
-1.2102739086888648,,-1.5906440575821494,0.5668178913812758,,-1.3648229907171896,,-1.174539643489787,-0.2170926974669996,,,c1_3
-1.1927000685077545,,-0.5203106854863394,0.47271927837442806,,,0.0539900145762101,0.29305100381111654,,,,c1_2
0.08026205993271412,-0.8019636394356191,,0.6983667551768424,,-0.12178207563850908,,0.3247629407282814,-0.09733621440501761,-0.1873997086072852,c0_2,c1_2
-0.7843764807484497,1.7685799713362573,-0.25389015741610266,,-0.8711023191691982,-1.4520107359548216,,0.33253403763867545,0.20847252822540094,,c0_3,
-0.6563428967715446,,-0.5337993446916625,0.4723486868989005,0.06741950939581601,-0.046781395808307875,0.1534369425715144,-0.9976080100283238,0.0311115834116704,,c0_3,c1_3
-0.18351778889331238,,-0.5293524828776981,,,-0.6766818968190145,0.5281993868695667,0.30434341131482545,-0.3270042607209697,,c0_3,c1_1
0.5320826393192442,-0.15265510989930892,0.41992767335994574,,,0.8802508756653185,,,0.5165760336914237,-0.4589099657726674,c0_1,
-1.2751582988436998,,-1.3607959463992059,,,-1.60640654351962,0.6915162941556618,-0.5630254883686319,-1.0925837409275103,,,
0.812034253508143,-0.2969598761988752,0.9008893495147723,-0.6467294562332327,0.24141140577954065,,1.261058794982164,,,0.8997011207811428,c0_0,c1_3
