c0,c1,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,1.0,-0.20830549349114016,0.5004854713305378,-1.645762234821685,-0.5182322015410384,-0.6131287495246467,-0.1585252142785377,-1.0920991587065807,-0.02093364856887653,0.36383416735077134,-0.2964320564311442
0,1.0,1.2082712059879404,0.6201507129460543,1.7952434893896547,-0.6842421564467032,0.44172154217932275,,1.9016491455564795,0.6465412589375125,1.8568568903542668,
1,1.0,-1.457930517917869,-1.0797535713788644,-1.1581284566410086,1.9634358921732424,0.8695376591163824,-1.7697192679419707,-2.1877100968265912,-0.3948691577359847,1.7729264930892248,-2.1139897985994347
1,0.0,-1.7551844972212567,0.5092938555249661,-0.8675581534693994,1.1496655965160156,-0.9711531495166104,-1.6290511193218349,-1.1449574191680032,0.01867310056640997,1.464869570768261,0.5365151533667961
1,,-0.915566395512242,-1.6114417607687406,0.5414070949677274,-0.2382526096087302,0.14946606926916609,-1.2769780399588373,0.48994588725747346,,-0.7381150715281781,0.4375235905583552
1,1.0,0.46402848945188724,-0.6468945830385653,-1.8881374871351677,-0.8619172864855322,1.2151857845515401,0.18100576154185585,-1.0162343217596133,-0.14818813745273385,,
0,0.0,-0.541300834302343,-0.41725330032583996,1.8070252742100061,-0.5987984177555784,0.07469536250901553,,1.558136834728475,0.047824526547062214,-0.8805495232012721,0.09750909526487632
0,1.0,1.3579780217806048,1.0386866535565766,-1.662299555332868,-0.16814734973334933,0.4494002951682123,,-1.4804802451706673,,-2.1067113520489826,
1,,0.20082145288640554,-1.0712315688290603,1.553593804891059,0.7466011300991904,-2.693765738298632,-0.12181975539283685,,,0.572558001512009,
1,,0.6649754072098312,-0.911805416031232,1.6240248558166372,-2.1118817629774873,-0.01071106572123301,0.31452663745279663,,,0.985042849645588,
0,,0.18294791297845117,0.3555863093158126,-1.59529186930303,-1.0008678091274277,1.5117393353177655,0.2879977165539004,-1.1368977200483492,0.9604535565134288,,
0,,0.44601903475959126,-0.8459299699690825,-0.6275275799777571,0.5913180660408034,-0.39477989252858764,0.3835823823845721,-0.9047348292480966,-0.7159196311333276,,-0.4151715720106326
1,,0.3957592781287918,0.6252254774810838,1.4302799877520365,-0.7673760116949698,0.790475673909921,0.7386897272335569,1.6613621417985251,0.8586923578081399,,-0.5749165373964776
0,1.0,-2.738514035143681,0.5188480126359903,-0.24695181278091877,2.600007157768241,-1.510309936152448,-2.461001029260684,-1.176949921507979,-0.4437555164808487,0.5989974644627198,1.3958042007539766
1,1.0,0.1882397282192602,-1.269314433936874,-1.177136437432686,-0.4469106984013888,0.7845298946935074,-0.023659018275478828,-0.8250831486354862,,-0.3254678624776757,
0,1.0,0.967373385844556,1.916883262596241,-0.3822538155495971,-0.8093153089633989,1.5460328768245972,,,2.8155398434384113,-0.38273573190824867,
