c0,c1,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1.0,-0.7548908112721112,-0.4074321185388894,1.4655130607633595,0.3582241087601826,-0.1160583121228091,-0.8519344918420984,1.3734116381882189,-1.0319889089765308,-1.4488229432459183,0.09471350940360188
1,1.0,0.2733089474715632,-0.43306737385453115,-0.9461906008511692,-1.0749011982532912,0.45226295291743956,-0.11500984650084504,-0.6355807479968363,-0.17482305266268977,-0.0408005078898212,0.2352351641526027
1,1.0,-1.8522312450348488,-0.0234575985283199,-0.005851354298411373,-0.48167231694594026,0.1527362855592034,-1.9793742029912071,0.36532226683735114,-0.06266035291154415,-0.13613095324458452,0.41149054886975156
0,,1.4223695758325876,0.11501881521080251,-1.022131603720283,0.4840279810125948,-1.4712934604800276,,-1.0772677691066734,-0.6719651227624883,,
0,0.0,0.6689185363800256,-0.20272894711909928,0.3733475276748323,-0.574380968271724,-0.3130549571599199,0.7669467954300234,0.5220870323619987,-0.32770313872977036,,-0.1542024117418868
1,0.0,-0.2564789949744741,1.1234027133887141,-1.6064463136314813,0.14664804773220846,-2.0744515009920974,-0.1260129612513657,-1.3517071726398528,,,0.2839104563405512
1,1.0,-0.2762750612358727,-1.55309809227022,-1.2355978079365584,-0.11550852921803016,0.0695547788384704,-0.6975023719983706,-1.1123467690025284,-1.279960001091089,0.2979274562496944,0.008076249442586973
0,0.0,0.33623678814587193,-0.49936415427639574,-6.335264199516724e-06,1.2721720112395885,3.057549276868058,,,,-0.1848419647897017,
1,0.0,-0.23222142789376246,0.6413508981983751,-1.1608555633942879,0.790695955241208,1.1370864621475207,0.024034753033109257,,0.9520948292977841,,0.4391702991360154
0,,-0.19069189243460116,-0.2863964221164784,0.2942776350488504,0.17709533974173522,1.4097254304803792,,0.1987615352275061,0.5605160795768586,-0.0420579933575735,-0.19486678610169467
0,,0.7502569980620983,-0.24793747681094092,-0.8827759317931735,2.247569505296383,-0.23310843630650274,0.7641965607543633,,-0.4033523116635094,-0.6884245560669965,-0.8192616806176073
0,,0.5459858697560862,-0.3006754235757948,-2.383947508913264,0.34252933557669,-0.7938880369319946,0.47646165140381747,-2.302755271842087,-0.7029931627668723,-1.4019524258063654,-0.029954814497129476
0,1.0,-0.029770819632448764,0.9386196953194125,-0.7644492536889775,-0.6016675622885744,-0.38942765374823485,0.27089167058945707,-0.3997482892557572,0.7850302068455719,0.060010751101726344,-0.5710198379457871
0,,-0.05100598092996086,0.6844359802976346,1.0642331601565131,1.7277231056821198,0.7535797794443895,0.27394983518256527,0.34741996979672835,,,0.7947452363383946
0,,0.19407734636827367,-1.3132203369258375,0.37002381099540677,-0.3888529653254569,-1.061482054255121,-0.24359685892482766,0.2145518889515719,-1.6450728103215626,,0.553687063400743
0,0.0,-0.5767386545489245,-1.1274963254884656,0.5382847635311389,-0.37111109548766325,2.417612593538527,-0.743250008443067,0.552948495465023,0.7490622174315019,-0.35369662933844453,-0.010895672448533565
0,0.0,-0.3675880830402656,-0.41218737493377533,-2.8407573522482936,-1.0014208044256128,-0.5025810729036583,-0.4047228440950541,-1.9145814282462312,-0.8164108505244917,0.8662586997418767,0.3015552070827277
0,,0.5793625021736181,-0.13852096093260724,-0.5611542795758733,-0.15509141709261307,-0.26261029968144795,,-0.33218218464430005,-0.3641469174727326,-0.21746692211137125,-0.027381551583856
1,0.0,-0.09577300635929453,0.8944379426085565,0.5703879384946257,0.7234117649065795,1.2445801636913973,0.14042137402487181,,,,0.6791252011210112
1,1.0,-1.333104928946722,-0.11783184869094368,-0.2978854713087025,-1.7883018528537185,0.4554796812274822,,0.6356169203077435,0.17905795224124563,0.365612663409387,0.25765958461883565
0,,-0.4407257401384697,1.3048741406208635,0.7930197759045088,-0.13197249378989445,0.8976373345282574,0.008266337298406243,0.5883543275722922,1.7067498737656381,,-0.026823093338640535
1,0.0,0.6871479949217127,1.8423772782629797,0.4746763092093787,-1.5940497761833199,-2.202488633907016,,,0.32118275458256146,,
1,1.0,-0.1970319265260618,-0.8601050845444889,-0.5920608849382231,1.3203749688425306,-0.30867325378989435,-0.573065264236478,,-0.7170098414960778,0.276987218472998,
0,1.0,-0.1139260260682342,0.16780745533547037,0.9482401517021006,0.008919678995758707,-0.08859196524732693,,0.5613040930132082,-0.13840597657999437,-0.10327238522264018,-0.06298725196951144
1,,0.6724415987746049,1.0192623945881234,1.4951869462012208,1.3550374619525696,0.03703775218752348,1.0200537620877428,0.7755608743090809,1.122139622526624,0.932558846667559,1.2987317560149612
0,,1.8489289276820435,0.2322151889588324,0.7452454976746612,-0.13022105406886098,1.7625880041029909,1.7797570734519055,0.8261768010531159,,,
1,0.0,-0.6753818497770658,0.3425830551033054,0.6307580790085651,-1.7076640083111476,-0.6297135754218062,-0.366342876226025,1.1321697439426464,-0.33202229051011245,-0.3510965589942755,-0.5309123283418309
1,1.0,1.375057482793374,-0.4490314772543913,-1.243723029312802,-0.4813197688089051,0.29052533997476415,,-0.801255608165626,,-1.8709160901780566,
1,1.0,-1.1894590743243574,-0.5420120095862078,0.12964413645491354,3.3626306911339894,1.7529798048431777,-1.1781016655923844,-1.3385615490812077,0.4276507627024695,-0.05620014520284092,-1.6795741109020916
0,1.0,0.20806391175364972,0.20685043185689808,0.24998878092360458,0.007692298733417506,-2.142712797230805,,,-1.0671816574754616,,
0,1.0,-1.1292972821817007,0.9897507426644958,-1.0255029791861643,1.0589017573987585,-1.4008244974115402,-0.7650089408203383,-1.3389151032491744,-0.16242198942378322,,1.0057175891686259
0,0.0,1.3782915730853273,-1.033283229983202,-0.36729279002789955,-0.8789548474579056,-0.37061059567892696,0.8859816229584655,-0.019401197625514302,-1.1051537314710749,,
1,,0.8635070435801376,-0.13471167469880407,-0.6922328928577897,-0.4293886717612697,-0.9042927716386345,0.7363609345419897,-0.44807099955067164,-0.48408120637065755,-0.6132491394476488,0.08281598725514466
1,0.0,1.1656861917433718,1.7877644000901833,1.200033133252973,0.8458386179343459,-1.1913681472967754,1.714905547257362,,,,
1,1.0,-0.8468103352729093,-0.18530576940753235,-1.05547920863344,1.2985500225271085,0.2518685020460479,-0.758656783006949,-1.301956720472751,,1.0517474466502557,-0.2909669066204119
0,1.0,0.7149329512106058,0.17345885020542307,0.1813698594195666,1.0891999845031983,1.476134770379093,,-0.1944018073585364,0.6758671090589242,0.07022104730723851,
0,1.0,-0.4822385342073943,0.7997573084111225,-0.07612618792378718,-1.0623728296919077,-1.268170496396192,-0.19146982229736062,0.6055847210444838,0.24901645382338808,-0.3274678654665949,-0.6779501814397222
0,1.0,-0.4209380635379793,0.5759522955397532,0.5093030414804958,-1.690362892122039,1.167773561025381,-0.02840647188273242,,1.0812531476301548,-0.15718209356736537,-1.2006689447589198
1,,0.537861156321813,-0.145216638809862,-0.0810461400648779,-1.5053848853943148,-0.9918657477914402,,0.6753812755196386,,,
0,,0.9060747663818228,-0.20566860558969297,-0.9308388928567954,-0.7960902373453613,-0.5489530677086161,1.0611473907777937,-0.3725659158553999,,,
1,0.0,0.23735001938491535,1.5186113840861957,0.21680106941051094,-0.43185518433846665,1.04761914965987,,,,-0.13998439860704723,-0.39503826684100907
0,0.0,-0.5906331184787792,-0.9232438793253784,1.9308544680099835,0.44698539950990274,0.6905864907800006,-0.8948046931679318,1.3490613673085263,-0.3585609040319749,-1.5013276022673012,-0.21119019390390562
1,1.0,-0.7874110907495787,-1.3277603196114403,0.44048751379654233,-1.8917498759831022,0.03622904906092917,-1.0795959017329255,1.2503247518746685,-1.2809442422894024,-0.4400653525195565,2.741094600666713
0,1.0,1.4706568770646653,1.1121222772307242,1.0229943818284766,-1.493734617209497,-0.0185000556868032,,,1.0818221810798134,,
0,,0.6248054166625502,1.2605338483164386,-1.6455916831557091,0.1965656436309814,-0.07156341096056741,0.93137068123516,-1.2882450288614382,0.9345486284703255,,0.36852919155600977
0,,0.7499189209355237,-0.9404466951921235,1.789861887200886,-0.0355090530101752,-1.241280719182285,0.4331573550612504,1.8065515135568841,,1.4896109262039037,0.16239615080353553
1,,2.2058993583704916,0.8863926875458796,1.1842218093117947,-0.43279558332709206,1.2432123725427413,,1.2209568880889106,,3.1000941785936966,
0,1.0,-0.7775104209455248,0.37896205582205716,-0.14060160496563925,1.724887035195448,0.5802023393912157,-0.601625601565358,-0.8724843567600563,0.9136719827863521,-0.04880956726439858,
0,0.0,2.57987076530449,-0.08746922729669004,0.681975141939642,-1.0916215748236493,-1.8487905205519093,,1.283308967460385,-0.9773702740473961,,
0,1.0,3.168177589039884,0.1344491648678061,1.7146041337749085,0.8199697129417046,1.0456447526706438,2.9012547962560475,,,,
1,,1.6438276646313463,1.8566118431478449,-0.0906785665537823,0.06911536939401788,-1.3545855923483654,2.053372921350617,,0.6978137825243882,-0.23453276067800416,
1,,0.8567268073862714,0.7696915034238775,-1.135029746339609,-0.38766246894118556,0.6787581588856285,,-0.8080223096300859,1.229589498941845,,-0.26769330401210795
0,1.0,-0.6262775129658095,0.6186909060696854,0.8006243892826493,-0.8776109145289716,-1.3548990812745032,-0.27190936237705765,1.2765630145061175,-0.0919826826457007,-0.515043806750019,-0.4050829820237915
0,1.0,1.0232162970930245,0.5539490637528587,-0.2716083052147804,-1.7755251955116929,2.04555602893871,,,1.871644818911613,-0.23750473388284138,-0.9347894251669495
1,1.0,-0.40632299447493536,-0.5493926045546892,0.4872950917838238,-1.3573509676183015,1.251066276578523,-0.5460810161326816,1.1231243254464902,0.1729359894112715,-0.631203899436738,1.071164578757934
1,1.0,0.012480563566680963,-0.27315300481861293,-0.3529965924658781,-0.4237534334594851,1.0167331740321264,-0.22771676778914637,-0.08537590031109453,0.5392293734276923,0.01621498090121765,
1,1.0,-0.25487326706232055,-0.10164129042952587,-1.5755346664977286,-0.9187541765540854,0.6828957324760221,,-0.7451849106845748,0.45693048390018176,0.17283095492176273,0.2097881667668155
0,,0.31633770402485506,-0.8281767255534477,-0.5099329721795451,-0.846910117322843,-1.2689906858713125,,0.0910387917958092,-1.0696937452431483,-0.2420850912965998,
1,0.0,1.3152479661668053,0.5650615161593908,0.5046974250332892,-0.2086510171092588,-1.0876361704718007,,,,,
1,,-0.5186148917391927,1.1799349168432076,-1.153616228672345,1.1859557760236958,1.3739832152792935,-0.44760488424771333,-1.7185881793854332,1.5395872562746566,,1.2329745719080252
1,1.0,-0.9461502096471051,-0.05158078915913021,1.617671110722263,0.4221833281372013,0.5201306511045217,-1.0977548377653907,,0.16500838103988158,,0.042400487233148446
1,1.0,-0.9636096364682655,-0.7671981937785576,-2.078245040529397,-0.034781009368979786,0.47922882801139755,-1.0331346232331824,-1.9190228189580625,-0.43506670565156097,,-0.04310608610773539
0,,-0.9291147292514683,-0.7381862532130702,-0.9291173740562764,-1.0656843406153365,-0.827533766638643,-1.1706605605823652,-0.542732646959796,-1.2493481587757225,1.0449454743948023,
0,1.0,-1.3894805043477685,1.620907031195865,0.23516986629713288,-0.31706889419522205,-0.5085733928764475,-1.002562222362156,0.45806080134232174,0.8521559177696753,-0.41857476966186735,-0.49346553277829774
0,0.0,-0.8740656219484642,-0.536965391761597,0.157274787155973,0.2200761377926092,-0.3555750093449761,-1.0992112482900296,-0.02402213642640077,-0.5849054220260927,-0.17215113471592375,0.008852908321866188
1,,1.320408293957101,-1.1652623520942371,0.7709956746700175,-0.8127084123575934,0.5361839965168809,,1.0489389830119764,-0.5784600623525984,,
0,0.0,-0.5561422812746017,-1.4280795488463531,0.1319888124744629,0.38090601718046707,1.2301611446262655,,-0.021791989437337837,-0.4364659657601889,0.12728907272548112,-0.4840299244856602
0,,0.28975743230779133,-0.42508420262639346,1.600811299949845,-0.09000568738019965,2.0692044169185655,,1.7230624824046614,,,0.07386065145408542
1,0.0,-1.176409990499342,1.2443337560675054,-0.512341064919386,0.4941211279060853,0.01570073571690045,-0.6554736286955313,-0.7515980603044446,0.9000673925165105,0.9000629808798638,
0,,0.20276518172190233,1.279385590585144,0.5728260519535411,2.868988751139964,0.30854197499329156,,-0.9211841184516731,1.4350917269022432,,3.5894757832038047
0,1.0,-1.6975130527191584,0.6277268225677249,-0.6987689107855528,0.186574069429027,-0.727410127885415,-1.362869633240757,-0.7335473746786529,-0.13624822106980838,1.2868717758752313,-0.028267929158815666
1,1.0,-0.6610257844341886,-0.6877719746556136,1.137712377672947,0.34970820549205006,-2.0909207009015716,-0.8201156494641223,,-1.9010615936159505,-0.6300449609572106,-0.11484118569391215
1,0.0,2.2765725135287833,0.8603704901519845,-0.23065055799654835,-0.40515979956714615,0.6654767244983705,,,,,-0.3164451545940946
1,1.0,-0.5458549723918642,-0.14642476945236302,-0.33277366590107693,0.7510267689570147,-1.668828167535884,-0.3302356391201832,,-1.0962815337938991,0.10668350261909873,-0.08442010440025202
0,,1.1480400812880382,0.6502815121107023,-0.03607319839518592,-0.7788367940688506,-0.4929759276389659,,,0.3150644805984767,-0.1843325244130755,-0.5891117509814671
0,1.0,0.486651829843598,2.2030744469302954,-0.9447220255828024,0.0751359786823328,0.08980152404323688,,-0.6098693175531609,1.9891858142981946,-0.4088709549193186,
